filename,text,total
380ec0e32f,त्यसैले जति सक्दो,17
a5f4dc4dde,द पोस्ट प्रणालीमा,17
a5bbc420b4,खण्डित हुँदै गएको,17
a5cd5106d1,ज्योतिष हुनुहुन्छ,17
a5b6d22276,यो किताब आफूजस्तै,17
1757b066ca,देवी एक धर्मपरायण,17
173e94c716,दुई तिहाई सङ्ख्या,17
383cdc984c,आफन्त र गाउँलेहरू,17
a5b23918bb,राजा शुक्र सिंहको,17
37d20aa486,यो विकास बैङ्क हो,17
a5af01768b,किमसँग रुसमा सँगै,17
1743832d7f,बसुको जन्म बङ्गाल,17
37ca3b98ae,उसले त्यो केटीलाई,17
dfd6858201,त्यतिकै छोडीएको छ,17
e07a0b2725,यसको बावजुद समयको,17
1b8c006c2c,आफ्नो पाँच वर्षको,17
37e8d063fc,उठानका लागि अगाडि,17
a56b3a3c29,उसलाई नै थाहा छैन,17
a56758f568,उनका बाबुको हिंसा,17
e0a78ab064,इस्मालाई झन बलियो,17
38060edea5,लागि चुनिने पहिलो,17
37c6cc9932,तरिका प्रशंसनीय छ,17
e0aac21682,चलन चलेको स्थानीय,17
a564f7c289,डाँडाखर्क नेपालको,17
173c7dcc21,काठमाडौँ जिल्लामा,17
e0b8fc48dd,पहिलो कथा लेखनबाट,17
e0b8cd1c6a,उनको नयाँ धर्मलाई,17
a5df51056f,कालसर्पयोगको फलका,17
a563e6c18c,भित्रका मात्र नभै,17
a5da8ae2ff,मानव बसोबास गर्थे,17
37c723fc21,ठोकुवा गर्नुहुन्छ,17
e0b73d5263,लेखेको सबै पाठहरू,17
174ffdde08,गलत हिज्जे प्रयोग,17
a5ad6fc7d7,नरेश धृतराष्ट्रका,17
172d5d018c,गर्नाले समस्त पाप,17
a55d93700d,नमस्ते गणेश पौडेल,17
fb88d0ac4d,कि कृपया प्रबन्धक,17
e0aae9796e,प्राचीन कालमा पेङ,17
a3b14739cc,त्यो देखेर म फेरि,17
e0abaecdc2,मेरो जन्म भएको हो,17
b0363de8d9,पैयुँपाटा नेपालको,17
a5a628de11,एउटै राशीमा हुनेछ,17
fbc6a38833,दुईवटा एल्बम समेत,17
a59d2863cd,उनको प्रभाव अभिनय,17
d9c2179044,खगोल विज्ञान टाइम,17
a590c2934b,जादुमय स्वरका धनी,17
17cef733b8,गर्न अब सम्भव छैन,17
37eea53c42,मार्न सकिँदैनथ्यो,17
3040d77018,भने हे धृतराष्ट्र,17
a584ae00ae,जाने ठाउँमा पर्दछ,17
a6cf659622,उनीहरूलाई राज्यले,17
a5834e3e04,सिद्धान्त भन्दछन्,17
afea3fe2d7,अथवा स्वरे भनिन्छ,17
37f865594c,किताबमा नाम लिएका,17
e0bc77295c,सम्भावना हुन्थ्यो,17
fb8b519947,बनाउँदै काम हुन्छ,17
0b1113144a,जादुमय स्वरका धनी,17
380072719e,जुन आँखा सम्बन्धी,17
e0ac6f6bec,कर्मठ मेहनती एवम्,17
f273b8ff25,त्यो विश्वकपपछि त,17
37dfb2a738,जानकारी दिएका थिए,17
a569d9e3a0,यस कारणबाट कार्बन,17
f9442e3571,नन्दकृष्ण एक हुन्,17
d9d6792d09,धेरै पहिला स्थनमा,17
37f8f5e43e,प्रभावित हुने भनी,17
38074f16ca,टेकन प्रसाद शर्मा,17
303f463bd2,कारणले गोकर्ण औसी,17
b05eebd7e0,रूपमा उहाँ चर्चित,17
343761d77f,गैविन लन्गको तर्क,17
e0a28463d1,अर्जित गरेको थियो,17
1b938aeddd,तामाङ भाषामा यसको,17
b040cd128b,तिनको नाम पश्चिमी,17
3047938a78,एउटै हातका औंलाका,17
30560ffb3a,लासलाई गाड्ने काम,17
d9d50e5243,अभिनेत्रीको स्टेज,17
1b8cdb5d7d,आक्रमण जस्तै भएको,17
d9d67a1546,यो एप्पल कम्पनीको,17
d83e4e06f5,कविहरूको बारम्बार,17
b04cddec61,उपनगरसँग जोड्ने छ,17
b04dcc87d6,उत्तरमा तिब्बतलाई,17
3045cebe53,जारी गरे जसद्वारा,17
b05831bdd6,नाटक गरी बिहिवारे,17
304da5dcb6,उनी पटकपटक हिरासत,17
b04bc961cc,रहेको यस गाविससँग,17
303883d0aa,लिबरल मन्त्री डान,17
37f7c369bf,पनि सङ्कलन गरिन्छ,17
173b613e87,सम्बन्धमा कम्तिमा,17
d9ddf93905,आर्थिक केन्द्र हो,17
b068192548,टेरी ऊर्जा संसाधन,17
f31a6dbd6d,जित हुने सम्भावना,17
0b0b11e6bb,यसरी टाढाबाट राजा,17
b060220609,दायित्व भन्दा पनि,17
d9c28fcbd1,भैरवको पूजा हुन्छ,17
b076214202,तथा चम्बा राज्यमा,17
f94fac122b,यसको बिना जन्मबाट,17
d9c0baeb58,रेखाहरू देखिन्छन्,17
f949e1b65c,लाखौँ करोडौँ गुणा,17
b06b5549c1,नदीहरूमध्ये एक हो,17
303de0457e,निष्कासित गर्दछन्,17
3041ad3564,चम्बयाली मन्डयाली,17
1b980a008e,नेवार दनुवार दमाई,17
b0781b3697,मलाई नयाँ पृष्ठको,17
f39b882d35,चिनाएको क्षेत्र त,17
b064519eb7,स्थल गंगोत्री तथा,17
1b71a73381,वर्षका हुँदा उनकी,17
affa266378,यो कक्ष सार्वजनिक,17
b0efc6113e,विरोध गर्न नसक्ने,17
d9e0cd2537,ब्ल्याक होल मुख्य,17
b0368c5912,सम्बन्ध र कूटनीति,17
1b6cf46ff3,स्नान गर्न पाउँदा,17
2fea99bedb,मङ्गलग्रहमा पुग्छ,17
afdf43ef1f,भन्न सक्ने अवस्था,17
b049664294,सम्पादकीय टिप्पणी,17
307abaf890,आफ्नै भाषा मैथिली,17
b0f017581b,भविष्य विधि विभाग,17
d9fa42a577,पुगेर बाँचेका थिए,17
1b89725c4b,मेलामा जम्मा भएका,17
d9f7f9a902,समग्र मुलुकको सबै,17
d983c5c819,फुल्ने वनस्पति हो,17
1b89352928,मङ्गलबार पुगे पनि,17
a5dfe18c3c,पार्टी घोषणा पत्र,17
1b82147320,नेपालको हकमा जहाँ,17
d9fb30d708,राम्रो उपचार सेवा,17
aff98c4ecf,जस्तोसुकै खडेरीमा,17
aff8fc23ac,पुरा जीवन रक्सीका,17
aff671c769,यी सञ्चित संस्कार,17
da01df6844,यो पुस्तकमा झमकले,17
afe190fd4f,भुवा वा झुस ढुँडी,17
d9e5d574bb,मलयालममा दूतकाव्य,17
b00149fd14,गरे यसका अतिरिक्त,17
b006425cda,त्यस जातकले आफ्नो,17
f94f38be6f,चढेको गाडीमाथि बम,17
b07e04bbe7,औपनिवेशिक सरकारको,17
1b7c3c4a5b,जनताले जितेका छौँ,17
306ec0ffa3,मिटरमा रहेको आधार,17
f938be503e,कारण हजारौँ आफ्नो,17
30658d9dff,र बगैँचा सुसारेको,17
305a52c162,केवल एकदिनको अवधि,17
b0cfaa0039,सामान्य सापेक्षता,17
305ba942c3,विवाद भयो भन्दैमा,17
b0d1cd1ef7,यो समुदायको मुख्य,17
f94a3b61ef,वृतान्तलाई भनिन्छ,17
0485ab7126,नियमित खाने गरेमा,17
d9b9b39922,हेर्न पाउनु आफ्नो,17
d9ee22a38e,भर्दा खेरि त्यसमा,17
b0091dd25f,ज्योतिषीहरूले अघि,17
0a5510e017,अभिनेत्री समान्था,17
b00709d585,त्यसपछि उनको पढाइ,17
d9f531380b,काममा सङ्लग्न रहे,17
f94e6ec32a,भाँतिका प्रभावहरू,17
d9ba16f51d,कार्यक्रमको चाँडै,17
b0be053151,सानोतिनो कम्पनीमा,17
da078eeb84,मान्छे बन्न आँटिस,17
b092b10e22,यिनले बेतार संकेत,17
1bb9496f81,भनेजस्तो भन भन्थे,17
b0cd5f1e2c,छुट्टै एउटा राज्य,17
1b6af46873,बालकका लागि त्यति,17
b08bfa7bbe,गिरफ्तारी दिने छु,17
2fde9f0e72,थियो जहाँ सत्ताको,17
b0c390daa3,तुल्याएका छन् भने,17
f3971ef8f1,उनलाई एक कलाकारका,17
d987ce2b2c,घोषणाले आन्दोलनमा,17
b0ef86dd30,सिमाना सम्पदा पनि,17
049365db33,वनको सुगन्ध मिलेर,17
2fee7d42bd,यस दुर्घटनाको खबर,17
f93b08e24f,अवस्थामा सो क्षति,17
2fed0e6dcf,तपाईँले पहिले पनि,17
2ff3f54525,उत्तराखण्डको एउटा,17
f3a1f7c22b,आजकल धेरै दिनदेखि,17
f3ab1d64d8,आफ्नो उपस्थिति थप,17
1baf967c9b,एउटा आइतबारका दिन,17
d99b201b4a,यो फाउन्डेसन एउटा,17
b0984c3aba,दिने साथीहरू कोही,17
b0928fe30a,बसाइँ सरेर आउँछन्,17
b0b913cdfd,यस्ता संस्थाहरूले,17
d98f10ba6a,यो पाटीका वर्तमान,17
0a577115de,समेत प्युठान गौडा,17
d988762b54,धेरै लामो समयसम्म,17
b09b6cda7d,यो क्षेत्रलाई दुई,17
f93a236737,यससँग नै मनुष्यको,17
b0d5a143e7,यसका साथै काउलोको,17
b0f05fdc60,ठोकुवा गर्नुहुन्छ,17
b094ae67be,टुप्पो स्वर्गतर्फ,17
2ff03bcedd,जितु नेपालको जन्म,17
b0eed0f5e9,गण्डक नदी नेपालको,17
300e148fb8,स्थायी क्षेत्र हो,17
3022e5f192,यस सन्दर्भमा एउटा,17
b07faa02f5,यस कारणबाट कार्बन,17
1bae66fab5,रूपमा गोरुको पूजा,17
d9b1aa0540,कार्यमा यस कलेजले,17
049e2baa7a,यो नदी समुन्द्रमा,17
049ce7619f,दिँदा प्रतिफल पनि,17
d988254da5,भन्ने ठाउँमा साना,17
b096fdfcc3,हुँदै गएपछि पक्की,17
d9b61cb153,प्रतिदिन अधिकाधिक,17
fad4fb0e24,के डी प्रधान बी ए,17
f93bd9e906,सर्जन इएनटी सर्जन,17
301646af96,समाज पाटी नेपालको,17
da0b6ddf37,कमलासँग विवाह गरे,17
d9b64579e3,पक्षलाई छोई रहन्छ,17
f8f747fae7,यो मन्दिरको तल्ला,17
30172ed004,अमेरिकी गीतिकिताब,17
f39bc620eb,सानो भेटले हाम्रो,17
d8c18ec655,चलाउन छाडेको छुइन,17
1b9e3237c2,तथाकथित तल्लो जात,17
1bac107f66,निकै लामो समयसम्म,17
d8b028af6b,हाम्रो विकिले पनि,17
b09c213c86,हटाउनुपर्ने हुन्छ,17
f39c847c39,भने मगर राष्ट्रिय,17
d9afbc6161,आप्रवासन योजनाहरू,17
1ba01348a3,पनि ख्यालै गरेनन्,17
b0b5326d24,मेला आयोजित हुन्छ,17
b0a32a7745,एक महिनापछि मात्र,17
b0b48a238b,माझी जातिमा मानिस,17
b0a19e6676,काम गर्ने औपचारिक,17
d9a9c654ed,बेकारमा गइरहेको छ,17
b0acc53669,विषय पढिरहेका छन्,17
301587fdf2,सिल्लिमो पोमी चमर,17
047e84eddc,कालिका र केही भाग,17
f97df5838f,त्यही सम्मान चलेर,17
af1b2c1fc0,हराउने पुरिने आदि,17
1b22d7f501,भएको खेलमा पेलेले,17
da8e352d3a,कुतकुती एक नेपाली,17
046bb6fea3,गरिएको थियो नजिकै,17
310ae9890d,यी दुई प्रमुख नदी,17
aefd2722fe,नजमा खातुन दोस्रो,17
310cc0db93,कसैको प्राण बचाउन,17
0a6f12131d,सेनका कान्छा छोरा,17
da948377cb,लेखमा दिएको लिङ्क,17
da716d2f0a,भने कलाकारका कपाल,17
da0bdb27a0,निर्जन ठाउँ हुँदा,17
3157ef7887,गरिने पुरस्कार हो,17
da7b2e1adf,बालकृष्ण सम जस्ता,17
30f3805c5e,दर्शन गर्न आउँछन्,17
30f3d030ba,जिम्मा लगाएका थिए,17
da754cd2d6,त्यसपछि उनका छोरा,17
30fca7ef64,रु दुई लाख अनुदान,17
da789659c3,जसमा वर्षमा बाह्र,17
1b23d2e153,आफ्ना नातागोतालाई,17
af1d56140e,छुट्यो किनकी उनको,17
af340dc384,उनी आफ्नो अतितलाई,17
3109c85503,गुरुकुल कपन संगीत,17
3153280ee5,यो पाटीका वर्तमान,17
1b221747ed,गम्भीर भएर बोल्नु,17
f38dd8f0f3,आक्रमण गरेको थियो,17
dab09dc833,रूपमा आफ्नो मात्र,17
30ee3d300f,जनमत सङ्ग्रह गराए,17
1b37611aed,बनाइएको थियो उनको,17
daadae51ba,एउटै स्वभाव हुन्छ,17
f96e597e56,कार्यबलको निर्माण,17
da5eaf686f,झापालाई कब्जा गरे,17
31226e086e,एक प्रशान्त रक्षा,17
30d584d1d3,खोजको प्रयोग गर्न,17
af512e70ab,कतिपय अवसरमा धेरै,17
1afd19f12b,निजी दुई पाङ्ग्रे,17
30db6aba04,धेरै प्रगति गरेको,17
30dfc2c300,प्राथमिक शिक्षा त,17
da68ee94ee,मदन पुरस्कार साझा,17
da5d6ff775,विशेषता थियो र आज,17
1b2fdf2b21,टिम्की एक किसिमको,17
1b2013aa62,आफूलाई भोटे भनेको,17
30ec9a313a,जानकारी गराइएको छ,17
af438f4e63,त्यस देशको समर्थन,17
da65ceda37,दशकमा पाल्मर रिवर,17
af40eb9e85,पनि संसारमा बढ्यो,17
af3f1ee9ec,झरेको पानीको थोपो,17
0a79bc4a45,युरोप अमेरिका चीन,17
0a658c3dc8,रोड बनाउने कम्पनी,17
3115f13115,उनका बाबुको हिंसा,17
f37756072f,शुक्रको भूविज्ञान,17
0a724da982,मिस संयुक्त राज्य,17
1b010847fd,प्याउली एक नेपाली,17
da8d0447b5,जन्म मृत्यु विवाह,17
f378395577,यस प्रकार सरकारले,17
aedb1d8fc9,रिजाललाई तुरुन्तै,17
aedade2f78,सुजाकको शमन हुन्छ,17
1b15fb49d6,थाहा भए भन्नुहोला,17
aed99c45d1,गोरखा सहरमा झन्डै,17
f9827572fd,सहयोगको आशा गर्छु,17
3153ef9297,यस्तो कुनै ग्रन्थ,17
dabcc2901c,भित्र हाम्रो आकाश,17
f982d8eb8d,सम्पर्क गर्नुहोला,17
f97dc87ddb,उत्पत्तिको चित्रण,17
314f054d2a,मस्कट दोहा कराँची,17
aec1dde37d,रूपमा स्थापित गरे,17
aebd04479b,कानु सन्याल जङ्गल,17
f97a6a95c8,उनलाई दिएको विशेष,17
ad4c351ed3,भएको बेला उत्तरमा,17
30d47b795b,टोकाइबाट बच्नु नै,17
af54a175aa,शिखरमा पनि पाइन्छ,17
db9b640248,मानिसलाई समेत एकै,17
1b57494313,बौद्ध इस्लाम धर्म,17
afc2353179,सञ्चालन भएको थियो,17
326b6e3aca,र ओम प्रकाशले पनि,17
30914cc9cb,उनी तबलावादक हुन्,17
308f8c56f8,रोगीको नाम ठेगाना,17
ad4a0ab7dd,नेपालको हकमा जहाँ,17
da28a1e325,विकास गर्न सकिन्छ,17
afb4677546,गर्टिनले ऐतिहासिक,17
da9a2bf438,यस्ता मानिसहरूलाई,17
da9cdf8950,व्यापार व्यवसायमा,17
313055e04c,जरिवाना तिरी बिना,17
aef1bc3ca7,विवाद समाधान गर्न,17
aef133c788,त्यससँग नाता जोडे,17
aeeda374c3,अब त्यो तारामण्डल,17
aee71e2780,खर्चिनुपरेको थियो,17
daa7b34112,भवानी शर्मा नामका,17
aee693e5cc,अरू द्वारा भएको छ,17
af7a31dc5e,पुरस्कृत भएका थिए,17
da29130bc7,यो गाउँबाटै जान्छ,17
da2fa19bc1,हिमाल एकता पाटीले,17
1b588cfff2,टेवा गैर नाफामुलक,17
da35f706a9,पोते विभिन्न रङका,17
30d355a07a,समेत समेट्न सकिने,17
1b638a8535,अथवा स्वरे भनिन्छ,17
f390afc46c,डिस्क उत्पादन तथा,17
047432f57b,आयोजना पृष्ठ भएका,17
30850f7b13,पूजाआजा गर्ने चलन,17
d981018a42,तपाईँ यस पृष्ठलाई,17
af59e6b64d,त्यो मानव निर्मित,17
047c21a4ab,होली इत्यादि हुन्,17
da2d2f1cfa,लिन नमानेको दिनमा,17
afaa70861e,पनि संरक्षण हुन्छ,17
afa833beb0,चलचित्र बनाए जसमा,17
afa6e5e587,यसलाई हल्का तताएर,17
afa5f2d2c0,हाल यस क्याम्पसमा,17
1b4e5d779a,रूपमा राखेको थियो,17
f959208cd4,कार्य प्रारम्भलाई,17
afc539ef2e,खाई चतुर्मास व्रत,17
308c26343d,आएको बताउँदै उनले,17
1b579eb432,राजद्रोहका आरोपमा,17
af5452df6d,माया गर्ने भारतीय,17
3080d2c458,सदरमुकाम पोखरा हो,17
da0c7d45a5,होली इत्यादि हुन्,17
da27b00edd,जीतबहादुर रायमाझी,17
da47327786,गङ्गानगर जिल्लामा,17
afcc29d472,कुरा जोडिनुले पनि,17
da0ff4a8a2,रहेको यो मन्दिरमा,17
308f2feb46,विलाप मनका चिन्ता,17
da4c987007,उत्तरी राजस्थानमा,17
3089bb06a1,अपराध गर्न थालेका,17
da11a528bb,कुनै पनि पदार्थको,17
f958d6e93f,अहिले हजुरले मेरा,17
0472f8472c,उहाँ नेपालका खानी,17
30d46c763d,राज्य अवस्थित छन्,17
1b5c6bc690,मैले आफ्नो अभियान,17
1b43af3fb5,यसका साथै कर्णाली,17
30d3e5ad09,चौँरीगाईको दुधबाट,17
da492d2826,ठेकारा एक किसिमको,17
f957c4e528,जाँदा हपहपी लाग्छ,17
da4b5a6814,यात्री र कार्गोको,17
30a0b86737,तुलना गरेर मात्रै,17
1b4d94a817,पुष्प थापा नेपाली,17
1b3fe9a761,भने त्यसमाथि उचित,17
30c8441fb0,प्रकाशित हुनुपर्छ,17
da4dc0f50d,गंगमतीका चार छोरा,17
04795035f8,उनीहरू शिक्षित भई,17
da11d1d506,त्यसको साटो आफ्नो,17
f394b8c74d,छापको जनसङ्ख्या छ,17
0470d41ce5,प्रसिद्ध यो दरबार,17
af907fc02d,उनी तयार हुँदैनथे,17
1b5c4c4c5b,नाङ्गो आँखाले पनि,17
afd0526f22,यदि मलाई तपाईँहरू,17
046e747658,यिनको भेट स्विडिस,17
1b48ea0c63,तथा दीन कृषकहरूका,17
da3d39722c,टिम्की एक किसिमको,17
da57b8a83e,पत्रिका बन्द हुने,17
30a6c7fc27,यसले आफ्नै शरीरमा,17
da3a1b5278,मण्डेला कैदमा थिए,17
30ab7bf84e,एकीकरण हुदै गरेको,17
da425ea74e,फुल्ने वनस्पति हो,17
da323e30a2,यस मन्दिरमा बिहान,17
30bf26902a,कार्टुन सिर्जनामा,17
da40eede18,कार्यक्रमको चाँडै,17
af9e2916c5,स्थापित गराएको हो,17
af8948c292,संस्करणका अझै पनि,17
30ad808cea,ताराद्वारा भएको छ,17
af8ad46d68,प्रान्तहरू बनाउने,17
d944db0b6f,श्री आकाश भैरवनाथ,17
d8a20b89d1,गोपालप्रसाद रिमाल,17
2f03f1a755,कुमार ज्ञवाली आदि,17
2f8d4e4679,कुनै सशरीर त कुनै,17
2fa0ebf371,भित्तामा भैरव तथा,17
2ef4f3b7b6,भुवा वा झुस ढुँडी,17
f8e5565fda,प्रयोग गरिने औजार,17
2ef5694b90,एक स्रोतको अनुसार,17
b140825377,गाविस हुँदै बग्ने,17
04da5c3387,त्यो खुदाको अगाडि,17
b230edee31,पिँधमा जमेर बस्यो,17
b2471b6125,उत्तीर्ण भएका थिए,17
b26f939fde,आफ्नो सेनासहित आए,17
d8921883a8,अनुहारसँग के न के,17
1c558d204c,नौ महिना जेल जीवन,17
b24e97e44d,पछि ईश्वर वल्लभका,17
2ef94b23a6,युद्धको समाप्तिका,17
f3d9202ee6,बजारमा ल्याएको हो,17
d8911b01d7,नेतृत्त्वमा सरकार,17
b2492fc71a,वित्तल पार्न थाले,17
b247129749,यो देशको सबैभन्दा,17
d89da83399,एक सङ्घीय सम्मेलन,17
b267a2b47d,टोकियोलाई विश्वको,17
fa36f5287f,भवानीजी सानो कुरा,17
b26816ca62,पाउन सफल भएका थिए,17
1c2b316edf,मान्यता दिइने छैन,17
f8dd46b83a,विमानस्थलबाट पुरै,17
f8e0b52cd9,पनि मोक्ष प्राप्त,17
b199795dea,खोलाको माछा तिनको,17
04d65e26bf,तिहार निकै रमझमका,17
b271616326,स्थापित गराएको हो,17
b258559e41,उनलाई गरिएको पेले,17
2ef094f309,अत्यन्तै लोकप्रिय,17
2f66234b52,यसका लागि निर्माण,17
d885b00243,रेणुका मोहित भइन्,17
f8c1781ff5,हामी सबैले हाम्रा,17
1c37d58633,आधा भागहरूको बनोट,17
b21654b9bf,गोपाल सिंह बोहोरा,17
2f66e7967d,तथा अन्य राज्यहरू,17
2f2072221a,कमजोर थामा त्यसले,17
2ea8a2f551,ठुलापोखरा नेपालको,17
d8cb664e7b,विश्वका अन्य सयौँ,17
0a29c01cbf,दूध हालिन्छ जसबाट,17
d877d81bd7,गरेमा मानिसलाई लत,17
f8e6dae5f5,यसको तटवर्ती मौसम,17
b265de705d,महिनाहरूमा गरिएको,17
d88788c775,त्यो पृष्ठमा आगमन,17
d8b69ea2c8,सरकारी दमनका कारण,17
2f13d4393c,धेरै परिवर्तन पाए,17
d8be78e8a1,विरोध र हिंसा भयो,17
b25ac34a8a,हिराकाजी महर्जन र,17
2ee9f1a379,व्यावहारिक भएसम्म,17
d875a6e7e8,गुम्बामा नै बस्ने,17
1c3009c88a,राख्न सक्नु हुन्छ,17
d8b29aa334,हेर्न चाहन्छौ भने,17
b22f4e8aea,केरलका मानिसहरूले,17
d8a902b8c1,माओवादीको तर्फबाट,17
2e8e38fad4,झा यस्तो स्थितिमा,17
b2294cac9a,भारतमा लोकसभा एवं,17
d8cdd020b6,समयोचित सूक्तिहरू,17
2f1ae368e5,नाम प्राय धेरैजसो,17
b205f795ee,यो अर्को प्रकारको,17
d851a66634,हटाउन अनुमति दियो,17
b1f58196d9,त्यस वरिपरि रहेका,17
2f24fba524,हत्या गरिएको थियो,17
b1fdf0f454,टोपीका कपडा घरेलु,17
b1fd95b1d9,निषेधित र दण्डनीय,17
1c1585efd4,तपाईँले मलाई फोटो,17
b1fa1321bb,काम गर्ने औपचारिक,17
b2bdcdc24b,बिरालो स्याल सर्प,17
b2bd103c0f,यदि कुनै जनजातिको,17
b0f82272a0,चलचित्रका गीत रूप,17
b1f523143a,जीवनको भौतिक मानक,17
d8c1b731b0,प्रमुख भाषा कन्नड,17
2e94973318,बिजुवार पुण्यखोला,17
b2b7a20566,शिक्षक शिक्षिकाले,17
04d3bd1023,टिम्की एक किसिमको,17
d8ad6584c7,तिमीको प्रयोग बढी,17
b2273351d0,यिनी भारतको पहिलो,17
b21f98acc4,भएको हो जुन अहिले,17
2f109ceca2,यस कम्पनीले पहिलो,17
1c49813673,खनिज तत्त्व पाइने,17
2f0a737e22,हुने हुनाले यसलाई,17
f8eb1f817f,भन्ने गरेको अर्को,17
2f131d9454,धेरै जसो झुलुङ्गे,17
b270a2bede,दर्जा या पद सूचित,17
2f1e83f5d6,भौगोलिक कारणहरूले,17
d8b31a4582,आदि नामले चिनिन्छ,17
d8b3a0b1d0,चाहेको मात्र थिएँ,17
b21ea22012,प्रकट हुने थाल्यो,17
b2b440b667,बैङ्क तथा वित्तीय,17
2ea8c9cdd7,टोकियोको धेरै जसो,17
1c703d6d3d,दिन वाला छायाँदार,17
1b48b0ec58,धेरै नै भिन्न छौँ,17
d8578aae96,परम्परा रहिआएको छ,17
b2b90e7046,बुबा काशीनाथ गौतम,17
f8c6fed189,किन्नलाऐ दुई वर्ष,17
b2c2de420b,विध्वंस गर्न अथवा,17
b0f321a465,उपाधि धारण गरेनन्,17
b2dec35db4,प्रतिमा राखिएको छ,17
2e9d3df0c3,अन्यायका प्रतीकको,17
1c694c8779,यसको तौल प्रतिदिन,17
b2d0084ab3,थालिसकेका छन् भने,17
b0f6b61cad,निर्मल पत्रिका एक,17
b2ce1bc35b,शीतलहर चल्ने गर्छ,17
b2aeee2938,यसको उदाहरण खोज्न,17
2f26c7649b,सिस्नुको खोले दाल,17
2e82db51bd,घटनाको छानबिन गरी,17
f8e2f26a61,जुन आजसम्म कायम छ,17
f8bcdcaf59,होइन कि उसलाई असल,17
2e9ee8c734,व्यास बराबर हुन्छ,17
b2ab013914,पहिलो लक्ष्य हुने,17
d84d78831b,विस्तृत लेख डोगरी,17
2e743aa7ac,गरी हिमाल नाङपाला,17
b28913597c,हिन्दू धर्म नामको,17
04e7254885,औषधि दिएर रोगीलाई,17
d84c391641,पालित भएको आधारमा,17
d8446b1abc,भागले प्रहार गर्न,17
b2847d81f1,पूर्व कप्तान हुन्,17
f3ed351fc5,महाकवि भासको रचना,17
b2dab5cfdd,डिन फस्टरले यसलाई,17
d847100e99,पनि उजागर गरेको छ,17
0a26c0f3b5,व्यक्तिगत र नैतिक,17
b271c537d3,केही कम भएको थियो,17
2e87323e82,रूपमा यो संस्थाका,17
b289b42951,चाहन्छन् हवाइजहाज,17
1c5dfdd1be,यी भवनहरूका नजिकै,17
2ebc7d4999,इमेल पत्राचार गरी,17
f3e7af21c0,यस अन्तर्गत यस्ता,17
2ec3776fce,किमि दूरीमा रहेको,17
d85a0a481f,जनावरहरू झण्डै सय,17
04e2927a6e,रहेको त्यस ठाउँमा,17
2ecb5c3ae2,पहिले हाम्रो समाज,17
04e257b292,यस मन्दिरको छेउमा,17
b2aa62091f,बेला भएको चुनावमा,17
2ec25848e6,क्षतिग्रस्त हुँदा,17
2eb576ae82,त्यो देश वा देशको,17
d86f8d5c4c,जहाँ हाम्रो जातीय,17
b29c78334c,पालनमा असमर्थ रहे,17
b296086dd2,अभिलाषा परिवार हो,17
d863002dad,बाहुला भएको हुन्छ,17
d85ea58dda,लेख पृष्ठको साथमा,17
d86d1d5c5c,वा खलबलिएको हुन्छ,17
2eaf6aa7ba,जुन हजुरहरू जस्ता,17
f3d6140c1e,उनको सामुन्ने दोष,17
b1f1c45fc1,यो क्षेत्रलाई दुई,17
b2968a37f0,साथ इटालीको मीलान,17
2ecdabdd4a,योगको महत्व हुन्छ,17
b293d66f48,इराकको सहायता गरे,17
2eac316b5b,बर्दियाको राजापुर,17
1c6db731d0,सफल हुन्छन् त्यही,17
d863805017,अरु असल योगहरूबाट,17
d874415ab1,अरूण खोला गिरवारी,17
1bd90ca0ce,उहाँले अल इन्डिया,17
b299ca6dad,काजी जगजीत पाण्डे,17
1c6a97e734,रहेको यो मन्दिरमा,17
f3e48b0d6c,कसैले सुँघेको छैन,17
b15b987bc8,जापानको दुई नोबेल,17
2f9b1cae53,बुबा वडाहाकिम भएर,17
1bd8fce92c,प्यार्जुङ नेपालको,17
b145a2e3b1,झाडी मुसो नेपालमा,17
d849b15103,मध्य पहाडी जिल्ला,17
1c62e913e7,तारामती र मुकुन्द,17
2f9f20e9bd,हातमा टाँसिने भयो,17
1bdc5596ba,ठोस भएपछि निर्माण,17
d938f66d8d,नाभिक स्थित हुन्छ,17
b2d6def3bb,द्वारावती द्वारका,17
f8d3ea1b4d,विद्यालयमा पठाइयो,17
1bd7a46c1d,राम्रो लेखमा छनौट,17
b1593327ee,सिर्जना गरिदिएछन्,17
2f9abb0eaa,स्रोत खुलाउनुहोला,17
d8451ec160,उत्तराधिकारी हुने,17
b272905024,पाइने एक प्रकारको,17
2f9642c965,बारेमा के हुँदै छ,17
b14f60d5f3,छुनु हुँदैन भन्ने,17
0a4368c5bc,नक्काशी एवम् रत्न,17
1c6826a0b7,उनले स्कुलमा हुने,17
2eb6b857ca,निकाल्न पाउने छैन,17
b1594d2123,शान्त भएपछि शिवले,17
d9472e0e69,यहाँका मानिसहरूको,17
341daec137,बनाइएको थियो उनको,17
b09d4776e7,बजारमा उपलब्ध छन्,17
b118c94d95,माधवकुमार नेपालले,17
2f411d7b13,गरेका ग्रन्थहरूको,17
d929d33bda,आवेदन भन्ने पृष्ठ,17
b1c83f38aa,अनिल गुरुङ नेपाली,17
f3d12c121e,एकता अखण्डता एवम्,17
b13f824b0b,मासिक रूपमा हुन्छ,17
2f5086f0fe,यो मार्च महिनाभरि,17
2f358a59e3,समुद्री सतहबाट एक,17
